repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,0,8,0,0,32.0,33.6
0,0,8,0,7,28.6,18.4
0,0,8,0,13,12.0,48.2
0,0,8,0,14,4.8,76.9
0,0,8,0,15,11.4,47.5
0,0,8,0,34,4.5,179.6
0,0,8,7,0,14.8,24.9
0,0,8,7,7,18.8,19.9
0,0,8,7,13,4.6,54.3
0,0,8,7,14,5.6,92.8
0,0,8,7,15,4.7,54.2
0,0,8,7,34,5.7,185.9
0,0,8,13,0,37.8,12.7
0,0,8,13,7,34.5,5.1
0,0,8,13,13,83.2,97.0
0,0,8,13,14,43.1,89.4
0,0,8,13,15,91.6,122.0
0,0,8,13,34,35.0,193.5
0,0,8,14,0,52.7,4.8
0,0,8,14,7,51.4,5.5
0,0,8,14,13,57.6,54.1
0,0,8,14,14,74.7,115.1
0,0,8,14,15,48.8,63.3
0,0,8,14,34,75.1,280.4
0,0,8,15,0,40.5,12.2
0,0,8,15,7,40.9,5.3
0,0,8,15,13,92.9,114.9
0,0,8,15,14,37.2,95.4
0,0,8,15,15,91.4,109.2
0,0,8,15,34,37.1,211.7
0,0,8,34,0,143.7,4.7
0,0,8,34,7,118.2,5.4
0,0,8,34,13,105.7,44.8
0,0,8,34,14,154.1,97.2
0,0,8,34,15,111.2,47.4
0,0,8,34,34,151.5,241.3
0,1,9,0,0,33.0,33.4
0,1,9,0,7,25.6,15.5
0,1,9,0,13,11.9,48.9
0,1,9,0,14,4.7,72.8
0,1,9,0,15,11.9,55.2
0,1,9,0,34,4.8,195.1
0,1,9,7,0,15.5,26.1
0,1,9,7,7,20.1,19.9
0,1,9,7,13,5.0,51.9
0,1,9,7,14,5.8,80.2
0,1,9,7,15,5.0,51.5
0,1,9,7,34,5.6,185.7
0,1,9,13,0,41.0,12.6
0,1,9,13,7,37.8,4.9
0,1,9,13,13,92.6,122.6
0,1,9,13,14,35.8,89.6
0,1,9,13,15,96.1,129.1
0,1,9,13,34,35.8,205.5
0,1,9,14,0,58.5,4.8
0,1,9,14,7,52.1,5.4
0,1,9,14,13,49.5,57.2
0,1,9,14,14,73.5,115.0
0,1,9,14,15,57.1,51.0
0,1,9,14,34,61.4,239.8
