repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,0,4,0,0,18.9,21.9
0,0,4,0,7,19.4,19.4
0,0,4,0,12,18.7,115.6
0,0,4,0,13,18.8,107.2
0,0,4,0,14,13.0,124.1
0,0,4,0,15,18.7,108.4
0,0,4,0,34,12.0,97.4
0,0,4,7,0,13.8,22.3
0,0,4,7,7,13.8,19.5
0,0,4,7,12,14.2,117.1
0,0,4,7,13,14.2,122.2
0,0,4,7,14,11.6,132.7
0,0,4,7,15,14.0,116.6
0,0,4,7,34,12.7,104.6
0,0,4,12,0,116.6,21.5
0,0,4,12,7,118.3,19.2
0,0,4,12,12,88.5,106.4
0,0,4,12,13,87.1,104.2
0,0,4,12,14,92.4,139.4
0,0,4,12,15,88.0,106.9
0,0,4,12,34,91.5,175.1
0,0,4,13,0,105.4,21.7
0,0,4,13,7,111.8,19.3
0,0,4,13,12,85.2,103.7
0,0,4,13,13,89.8,103.9
0,0,4,13,14,94.9,128.5
0,0,4,13,15,85.4,107.1
0,0,4,13,34,85.1,177.8
0,0,4,14,0,107.1,14.8
0,0,4,14,7,111.6,15.1
0,0,4,14,12,78.8,97.6
0,0,4,14,13,71.9,91.2
0,0,4,14,14,79.6,104.8
0,0,4,14,15,69.1,94.0
0,0,4,14,34,77.5,171.6
0,0,4,15,0,106.8,21.7
0,0,4,15,7,114.3,19.4
0,0,4,15,12,84.7,103.8
0,0,4,15,13,89.7,103.7
0,0,4,15,14,99.2,127.1
0,0,4,15,15,91.4,110.5
0,0,4,15,34,98.9,177.9
0,0,4,34,0,89.5,15.2
0,0,4,34,7,101.2,17.4
0,0,4,34,12,141.8,96.1
0,0,4,34,13,148.9,93.1
0,0,4,34,14,142.9,103.7
0,0,4,34,15,139.5,96.9
0,0,4,34,34,143.8,173.1
0,1,5,0,0,19.1,22.0
0,1,5,0,7,19.4,19.5
0,1,5,0,12,18.5,114.8
0,1,5,0,13,18.4,109.3
0,1,5,0,14,13.9,134.8
0,1,5,0,15,18.8,109.1
0,1,5,0,34,13.7,103.9
0,1,5,7,0,12.2,20.7
0,1,5,7,7,14.0,19.6
0,1,5,7,12,14.3,117.4
0,1,5,7,13,14.1,143.6
0,1,5,7,14,12.5,131.8
0,1,5,7,15,14.1,120.8
0,1,5,7,34,12.1,103.6
0,1,5,12,0,109.5,21.7
0,1,5,12,7,124.1,19.1
0,1,5,12,12,87.9,106.6
0,1,5,12,13,104.0,119.5
0,1,5,12,14,97.1,131.8
0,1,5,12,15,97.1,111.9
0,1,5,12,34,97.8,180.8
0,1,5,13,0,104.7,21.8
0,1,5,13,7,114.3,19.0
0,1,5,13,12,86.4,104.4
0,1,5,13,13,85.3,105.0
0,1,5,13,14,73.7,112.1
0,1,5,13,15,85.9,102.2
0,1,5,13,34,97.3,175.6
0,1,5,14,0,110.6,15.9
0,1,5,14,7,122.6,16.6
0,1,5,14,12,76.6,101.0
0,1,5,14,13,60.7,83.6
0,1,5,14,14,77.8,102.2
0,1,5,14,15,51.5,36.6
0,1,5,14,34,79.5,175.4
0,1,5,15,0,109.6,21.8
0,1,5,15,7,115.3,19.2
0,1,5,15,12,88.0,102.8
0,1,5,15,13,91.1,104.8
0,1,5,15,14,103.9,138.3
0,1,5,15,15,84.4,102.9
0,1,5,15,34,92.2,176.7
0,1,5,34,0,88.8,15.4
0,1,5,34,7,91.1,15.0
0,1,5,34,12,149.5,97.9
0,1,5,34,13,141.6,91.8
0,1,5,34,14,159.9,112.1
0,1,5,34,15,145.5,95.1
0,1,5,34,34,142.2,177.1
0,2,6,0,0,18.8,22.0
0,2,6,0,7,18.2,18.2
0,2,6,0,12,18.7,115.4
0,2,6,0,13,17.9,104.4
0,2,6,0,14,13.1,125.1
0,2,6,0,15,18.9,108.4
0,2,6,0,34,13.2,96.2
0,2,6,7,0,13.0,22.4
0,2,6,7,7,14.2,20.0
0,2,6,7,12,14.3,149.9
0,2,6,7,13,13.9,114.1
0,2,6,7,14,12.0,131.2
0,2,6,7,15,14.1,125.6
0,2,6,7,34,9.8,100.5
0,2,6,12,0,118.5,21.8
0,2,6,12,7,134.0,19.5
0,2,6,12,12,92.2,104.0
0,2,6,12,13,86.8,105.3
0,2,6,12,14,89.1,135.0
0,2,6,12,15,87.2,106.1
0,2,6,12,34,94.5,179.5
0,2,6,13,0,113.8,21.4
0,2,6,13,7,110.4,19.7
0,2,6,13,12,85.5,106.0
0,2,6,13,13,90.6,106.5
0,2,6,13,14,90.0,135.4
0,2,6,13,15,89.1,109.9
0,2,6,13,34,119.8,182.1
0,2,6,14,0,110.9,15.6
0,2,6,14,7,115.5,15.3
0,2,6,14,12,72.3,97.0
0,2,6,14,13,74.2,91.4
0,2,6,14,14,77.1,102.5
0,2,6,14,15,76.9,101.7
0,2,6,14,34,77.5,175.4
0,2,6,15,0,108.2,22.0
0,2,6,15,7,116.7,19.6
0,2,6,15,12,83.7,104.5
0,2,6,15,13,84.3,102.7
0,2,6,15,14,93.0,134.9
0,2,6,15,15,96.2,113.9
0,2,6,15,34,90.3,174.8
0,2,6,34,0,81.8,14.5
0,2,6,34,7,97.5,17.6
0,2,6,34,12,148.5,99.5
0,2,6,34,13,154.3,104.1
0,2,6,34,14,145.3,104.4
0,2,6,34,15,145.6,98.6
0,2,6,34,34,144.1,177.8
0,3,7,0,0,17.9,21.8
0,3,7,0,7,19.4,19.3
0,3,7,0,12,18.7,116.6
0,3,7,0,13,17.9,106.1
0,3,7,0,14,13.5,129.3
0,3,7,0,15,18.9,115.4
0,3,7,0,34,12.4,95.7
0,3,7,7,0,14.1,22.7
0,3,7,7,7,13.7,19.4
0,3,7,7,12,14.2,115.5
0,3,7,7,13,13.4,111.5
0,3,7,7,14,11.4,133.0
0,3,7,7,15,14.4,118.8
0,3,7,7,34,11.7,101.5
0,3,7,12,0,146.8,21.3
0,3,7,12,7,120.0,18.9
0,3,7,12,12,91.0,107.8
0,3,7,12,13,88.4,100.9
0,3,7,12,14,89.4,125.6
0,3,7,12,15,89.4,106.5
0,3,7,12,34,92.7,183.6
0,3,7,13,0,108.8,22.0
0,3,7,13,7,91.1,20.3
0,3,7,13,12,87.0,104.9
0,3,7,13,13,86.2,100.3
0,3,7,13,14,95.7,140.7
0,3,7,13,15,86.1,105.2
0,3,7,13,34,83.2,177.8
0,3,7,14,0,112.5,16.3
0,3,7,14,7,112.9,15.8
0,3,7,14,12,78.3,106.1
0,3,7,14,13,82.7,100.2
0,3,7,14,14,79.2,105.7
0,3,7,14,15,90.8,100.5
0,3,7,14,34,76.5,183.0
