repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,0,4,0,0,19.0,22.1
0,0,4,0,7,19.3,19.5
0,0,4,0,13,18.8,104.7
0,0,4,0,14,14.7,128.1
0,0,4,0,15,18.6,109.9
0,0,4,0,34,13.7,98.2
0,0,4,7,0,14.0,22.5
0,0,4,7,7,13.6,19.2
0,0,4,7,13,14.0,112.2
0,0,4,7,14,11.9,145.2
0,0,4,7,15,14.0,115.7
0,0,4,7,34,12.2,101.9
0,0,4,13,0,106.2,21.7
0,0,4,13,7,113.9,19.2
0,0,4,13,13,82.5,104.2
0,0,4,13,14,99.1,141.5
0,0,4,13,15,83.9,104.2
0,0,4,13,34,94.2,171.3
0,0,4,14,0,103.1,14.0
0,0,4,14,7,114.4,16.5
0,0,4,14,13,78.3,104.6
0,0,4,14,14,78.3,101.4
0,0,4,14,15,51.3,34.7
0,0,4,14,34,77.9,178.5
0,0,4,15,0,126.1,22.2
0,0,4,15,7,125.0,17.1
0,0,4,15,13,85.9,101.2
0,0,4,15,14,97.1,135.8
0,0,4,15,15,85.2,102.0
0,0,4,15,34,97.3,173.7
0,0,4,34,0,84.9,15.3
0,0,4,34,7,95.2,15.8
0,0,4,34,13,132.7,96.7
0,0,4,34,14,144.6,103.9
0,0,4,34,15,144.6,92.0
0,0,4,34,34,143.0,178.7
0,1,5,0,0,18.5,21.8
0,1,5,0,7,19.5,19.5
0,1,5,0,13,18.6,104.6
0,1,5,0,14,13.6,127.9
0,1,5,0,15,18.7,108.8
0,1,5,0,34,13.3,98.1
0,1,5,7,0,13.9,22.4
0,1,5,7,7,13.9,19.6
0,1,5,7,13,13.9,115.9
0,1,5,7,14,12.1,129.5
0,1,5,7,15,14.2,115.7
0,1,5,7,34,12.1,105.7
0,1,5,13,0,105.7,22.1
0,1,5,13,7,110.5,19.5
0,1,5,13,13,61.0,68.8
0,1,5,13,14,108.4,140.1
0,1,5,13,15,96.1,115.4
0,1,5,13,34,95.4,180.4
0,1,5,14,0,112.1,16.4
0,1,5,14,7,96.4,12.1
0,1,5,14,13,75.1,93.1
0,1,5,14,14,78.9,104.4
0,1,5,14,15,77.0,95.9
0,1,5,14,34,76.7,174.1
0,1,5,15,0,108.9,21.8
0,1,5,15,7,120.5,19.1
0,1,5,15,13,92.1,105.1
0,1,5,15,14,91.4,129.3
0,1,5,15,15,87.8,107.0
0,1,5,15,34,96.0,175.0
0,1,5,34,0,91.5,16.2
0,1,5,34,7,92.6,16.0
0,1,5,34,13,141.3,95.6
0,1,5,34,14,148.0,103.8
0,1,5,34,15,148.4,97.3
0,1,5,34,34,149.6,178.2
0,2,6,0,0,18.8,22.0
0,2,6,0,7,19.3,19.6
0,2,6,0,13,18.5,105.6
0,2,6,0,14,12.7,126.0
0,2,6,0,15,18.8,107.7
0,2,6,0,34,13.2,101.7
0,2,6,7,0,14.2,22.6
0,2,6,7,7,13.8,19.5
0,2,6,7,13,14.0,113.9
0,2,6,7,14,11.7,126.5
0,2,6,7,15,14.3,116.4
0,2,6,7,34,12.0,98.7
0,2,6,13,0,106.6,22.1
0,2,6,13,7,111.9,19.4
0,2,6,13,13,91.1,112.4
0,2,6,13,14,88.1,134.8
0,2,6,13,15,86.1,108.1
0,2,6,13,34,95.8,174.5
0,2,6,14,0,109.7,14.9
0,2,6,14,7,115.3,16.0
0,2,6,14,13,81.8,105.5
0,2,6,14,14,77.8,103.1
0,2,6,14,15,67.8,89.6
0,2,6,14,34,79.0,179.7
0,2,6,15,0,110.6,21.5
0,2,6,15,7,111.6,19.3
0,2,6,15,13,93.4,109.4
0,2,6,15,14,99.0,135.1
0,2,6,15,15,92.7,108.5
0,2,6,15,34,99.2,180.3
0,2,6,34,0,96.2,16.9
0,2,6,34,7,92.7,16.0
0,2,6,34,13,152.5,95.7
0,2,6,34,14,146.3,104.4
0,2,6,34,15,143.7,95.5
0,2,6,34,34,147.6,182.0
0,3,7,0,0,18.4,21.7
0,3,7,0,7,19.2,19.4
0,3,7,0,13,18.8,105.4
0,3,7,0,14,12.1,122.3
0,3,7,0,15,18.9,113.2
0,3,7,0,34,13.1,97.8
0,3,7,7,0,13.2,21.5
0,3,7,7,7,13.8,19.5
0,3,7,7,13,14.0,118.2
0,3,7,7,14,11.3,140.4
0,3,7,7,15,13.3,123.7
0,3,7,7,34,11.5,99.5
0,3,7,13,0,101.9,22.0
0,3,7,13,7,115.5,19.5
0,3,7,13,13,86.8,102.8
0,3,7,13,14,96.5,136.4
0,3,7,13,15,84.8,104.1
0,3,7,13,34,89.2,177.5
0,3,7,14,0,110.8,16.5
0,3,7,14,7,115.2,15.9
0,3,7,14,13,78.1,94.5
0,3,7,14,14,78.8,103.6
0,3,7,14,15,87.3,99.0
0,3,7,14,34,80.8,172.8
0,3,7,15,0,106.9,22.0
0,3,7,15,7,122.6,18.3
0,3,7,15,13,86.8,103.4
0,3,7,15,14,91.2,142.9
0,3,7,15,15,86.7,104.2
0,3,7,15,34,92.8,185.1
0,3,7,34,0,88.2,15.9
0,3,7,34,7,95.0,16.2
0,3,7,34,13,131.3,93.0
0,3,7,34,14,151.5,105.2
0,3,7,34,15,143.6,103.2
0,3,7,34,34,150.0,179.8
0,0,-1,0,-1,1.7,-1
0,0,-1,7,-1,0.8,-1
0,0,-1,13,-1,45.6,-1
0,0,-1,14,-1,27.9,-1
0,0,-1,15,-1,80.6,-1
0,0,-1,34,-1,15.2,-1
0,1,-1,0,-1,1.7,-1
0,1,-1,7,-1,0.8,-1
0,1,-1,13,-1,44.0,-1
0,1,-1,14,-1,28.3,-1
0,1,-1,15,-1,44.4,-1
0,1,-1,34,-1,15.2,-1
0,2,-1,0,-1,1.7,-1
0,2,-1,7,-1,0.8,-1
0,2,-1,13,-1,46.3,-1
0,2,-1,14,-1,28.2,-1
0,2,-1,15,-1,54.9,-1
0,2,-1,34,-1,15.2,-1
0,3,-1,0,-1,1.6,-1
0,3,-1,7,-1,0.8,-1
0,3,-1,13,-1,44.8,-1
0,3,-1,14,-1,28.2,-1
0,3,-1,15,-1,46.3,-1
0,3,-1,34,-1,15.2,-1
0,4,-1,0,-1,1.7,-1
0,4,-1,7,-1,0.8,-1
0,4,-1,13,-1,49.6,-1
0,4,-1,14,-1,28.4,-1
0,4,-1,15,-1,42.7,-1
0,4,-1,34,-1,15.2,-1
0,5,-1,0,-1,1.7,-1
0,5,-1,7,-1,0.8,-1
0,5,-1,13,-1,45.2,-1
0,5,-1,14,-1,28.1,-1
0,5,-1,15,-1,44.3,-1
0,5,-1,34,-1,15.1,-1
0,6,-1,0,-1,1.7,-1
0,6,-1,7,-1,0.8,-1
0,6,-1,13,-1,46.2,-1
0,6,-1,14,-1,27.9,-1
0,6,-1,15,-1,43.9,-1
0,6,-1,34,-1,15.2,-1
0,7,-1,0,-1,1.7,-1
0,7,-1,7,-1,0.8,-1
0,7,-1,13,-1,45.1,-1
0,7,-1,14,-1,28.3,-1
0,7,-1,15,-1,45.6,-1
0,7,-1,34,-1,15.2,-1
