repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,0,24,0,0,17.6,18.0
0,0,24,0,7,16.0,3.3
0,0,24,0,12,30.7,72.8
0,0,24,0,13,30.9,64.5
0,0,24,0,14,2.8,138.8
0,0,24,0,15,32.1,100.9
0,0,24,0,34,2.8,346.4
0,0,24,7,0,2.4,15.4
0,0,24,7,7,2.3,3.4
0,0,24,7,12,16.6,79.2
0,0,24,7,13,16.2,55.5
0,0,24,7,14,3.1,132.4
0,0,24,7,15,2.5,78.9
0,0,24,7,34,2.2,263.8
0,0,24,12,0,52.4,20.2
0,0,24,12,7,60.2,18.1
0,0,24,12,12,47.5,62.8
0,0,24,12,13,59.2,57.9
0,0,24,12,14,55.5,163.1
0,0,24,12,15,50.6,69.0
0,0,24,12,34,54.5,461.0
0,0,24,13,0,41.5,31.0
0,0,24,13,7,39.4,16.9
0,0,24,13,12,44.1,84.3
0,0,24,13,13,38.2,46.6
0,0,24,13,14,41.8,174.2
0,0,24,13,15,37.8,63.5
0,0,24,13,34,46.0,485.2
0,0,24,14,0,160.7,2.9
0,0,24,14,7,98.4,3.4
0,0,24,14,12,150.7,78.9
0,0,24,14,13,148.6,50.9
0,0,24,14,14,75.0,120.9
0,0,24,14,15,146.8,92.0
0,0,24,14,34,71.2,321.0
0,0,24,15,0,60.5,31.0
0,0,24,15,7,58.3,16.9
0,0,24,15,12,51.1,67.2
0,0,24,15,13,58.2,56.4
0,0,24,15,14,56.0,170.0
0,0,24,15,15,50.1,66.8
0,0,24,15,34,53.7,467.3
0,0,24,34,0,337.5,2.9
0,0,24,34,7,232.6,3.4
0,0,24,34,12,312.4,94.3
0,0,24,34,13,293.5,57.7
0,0,24,34,14,202.9,97.0
0,0,24,34,15,344.5,81.0
0,0,24,34,34,196.6,301.8
0,1,25,0,0,17.4,18.0
0,1,25,0,7,15.8,3.1
0,1,25,0,12,31.3,80.9
0,1,25,0,13,30.3,52.9
0,1,25,0,14,2.6,137.9
0,1,25,0,15,32.3,98.2
0,1,25,0,34,2.8,369.3
0,1,25,7,0,2.5,15.6
0,1,25,7,7,5.4,5.6
0,1,25,7,12,16.6,75.1
0,1,25,7,13,15.3,56.1
0,1,25,7,14,2.7,156.8
0,1,25,7,15,17.2,89.4
0,1,25,7,34,2.4,242.8
0,1,25,12,0,54.6,21.9
0,1,25,12,7,51.1,7.4
0,1,25,12,12,48.9,61.1
0,1,25,12,13,54.7,52.6
0,1,25,12,14,48.8,89.5
0,1,25,12,15,59.0,84.6
0,1,25,12,34,74.6,521.4
0,1,25,13,0,43.9,31.4
0,1,25,13,7,41.8,12.5
0,1,25,13,12,42.0,76.2
0,1,25,13,13,39.9,49.2
0,1,25,13,14,40.2,139.7
0,1,25,13,15,39.0,65.4
0,1,25,13,34,49.2,404.4
0,1,25,14,0,138.5,3.0
0,1,25,14,7,114.7,3.4
0,1,25,14,12,156.4,90.1
0,1,25,14,13,145.6,53.7
0,1,25,14,14,65.8,100.3
0,1,25,14,15,166.3,93.6
0,1,25,14,34,68.8,303.1
0,1,25,15,0,59.7,33.0
0,1,25,15,7,51.7,16.6
0,1,25,15,12,52.1,69.0
0,1,25,15,13,52.2,49.9
0,1,25,15,14,60.1,184.2
0,1,25,15,15,61.2,84.6
0,1,25,15,34,61.0,480.8
0,1,25,34,0,291.3,2.9
0,1,25,34,7,281.1,3.5
0,1,25,34,12,324.0,81.2
0,1,25,34,13,365.7,52.1
0,1,25,34,14,197.3,105.8
0,1,25,34,15,336.6,110.2
0,1,25,34,34,226.6,357.5
0,2,26,0,0,17.1,17.1
0,2,26,0,7,15.7,3.1
0,2,26,0,12,31.4,100.3
0,2,26,0,13,29.6,55.5
0,2,26,0,14,2.7,119.8
0,2,26,0,15,31.6,97.1
0,2,26,0,34,2.7,263.7
0,2,26,7,0,2.6,15.5
0,2,26,7,7,2.3,3.3
0,2,26,7,12,16.4,70.5
0,2,26,7,13,16.0,62.4
0,2,26,7,14,2.3,132.8
0,2,26,7,15,16.3,74.8
0,2,26,7,34,2.3,267.5
0,2,26,12,0,63.9,21.6
0,2,26,12,7,48.5,16.6
0,2,26,12,12,54.4,76.7
0,2,26,12,13,48.2,46.0
0,2,26,12,14,55.1,151.6
0,2,26,12,15,59.6,84.5
0,2,26,12,34,70.5,349.1
0,2,26,13,0,47.6,25.1
0,2,26,13,7,39.8,9.3
0,2,26,13,12,39.4,68.6
0,2,26,13,13,40.1,48.8
0,2,26,13,14,45.0,168.2
0,2,26,13,15,38.2,59.8
0,2,26,13,34,42.6,464.8
0,2,26,14,0,128.8,3.0
0,2,26,14,7,112.1,3.4
0,2,26,14,12,153.9,103.4
0,2,26,14,13,161.2,59.9
0,2,26,14,14,70.5,110.9
0,2,26,14,15,157.8,98.9
0,2,26,14,34,80.9,345.6
0,2,26,15,0,49.7,19.5
0,2,26,15,7,59.6,17.3
0,2,26,15,12,52.6,68.6
0,2,26,15,13,60.4,57.0
0,2,26,15,14,60.7,149.5
0,2,26,15,15,50.9,63.7
0,2,26,15,34,58.1,314.2
0,2,26,34,0,299.6,4.1
0,2,26,34,7,254.6,3.5
0,2,26,34,12,372.3,84.0
0,2,26,34,13,383.5,66.5
0,2,26,34,14,197.0,99.6
0,2,26,34,15,345.1,117.9
0,2,26,34,34,196.7,306.0
0,3,27,0,0,18.2,18.0
0,3,27,0,7,15.5,3.1
0,3,27,0,12,17.8,62.6
0,3,27,0,13,17.7,45.0
0,3,27,0,14,2.7,118.7
0,3,27,0,15,20.1,69.9
0,3,27,0,34,2.6,272.0
0,3,27,7,0,2.4,14.3
0,3,27,7,7,2.3,3.5
0,3,27,7,12,8.1,77.3
0,3,27,7,13,2.6,48.2
0,3,27,7,14,2.3,105.4
0,3,27,7,15,8.5,62.4
0,3,27,7,34,2.4,307.9
0,3,27,12,0,63.2,18.2
0,3,27,12,7,60.1,14.6
0,3,27,12,12,48.4,62.3
0,3,27,12,13,53.3,50.7
0,3,27,12,14,58.4,150.3
0,3,27,12,15,55.8,76.8
0,3,27,12,34,64.9,497.1
0,3,27,13,0,40.6,31.6
0,3,27,13,7,41.6,18.1
0,3,27,13,12,39.2,65.0
0,3,27,13,13,41.9,53.5
0,3,27,13,14,47.9,118.9
0,3,27,13,15,38.2,61.6
0,3,27,13,34,43.6,467.7
0,3,27,14,0,128.3,3.0
0,3,27,14,7,104.6,3.4
0,3,27,14,12,145.4,88.3
0,3,27,14,13,155.1,70.6
0,3,27,14,14,63.8,104.6
0,3,27,14,15,149.6,87.8
0,3,27,14,34,76.7,344.6
0,3,27,15,0,58.4,17.9
0,3,27,15,7,61.3,3.1
0,3,27,15,12,58.7,79.6
0,3,27,15,13,48.0,46.1
0,3,27,15,14,72.1,199.9
0,3,27,15,15,47.5,63.7
0,3,27,15,34,50.4,468.1
0,3,27,34,0,353.9,3.0
0,3,27,34,7,249.5,3.5
0,3,27,34,12,340.3,103.3
0,3,27,34,13,338.9,73.6
0,3,27,34,14,193.1,105.8
0,3,27,34,15,191.0,72.4
0,3,27,34,34,213.2,359.7
0,4,28,0,0,17.9,17.8
0,4,28,0,7,15.2,3.2
0,4,28,0,12,31.4,102.4
0,4,28,0,13,29.9,54.5
0,4,28,0,14,2.8,98.0
0,4,28,0,15,30.8,84.4
0,4,28,0,34,2.7,334.6
0,4,28,7,0,3.3,15.4
0,4,28,7,7,2.4,3.3
0,4,28,7,12,16.8,74.3
0,4,28,7,13,16.0,58.9
0,4,28,7,14,2.3,143.7
0,4,28,7,15,15.8,82.0
0,4,28,7,34,2.4,431.3
0,4,28,12,0,63.4,20.0
0,4,28,12,7,54.9,7.6
0,4,28,12,12,54.2,72.7
0,4,28,12,13,61.1,57.0
0,4,28,12,14,63.1,177.3
0,4,28,12,15,59.1,83.3
0,4,28,12,34,59.4,442.9
0,4,28,13,0,46.0,31.6
0,4,28,13,7,40.8,17.3
0,4,28,13,12,41.5,75.4
0,4,28,13,13,40.0,47.5
0,4,28,13,14,51.0,195.0
0,4,28,13,15,41.4,75.1
0,4,28,13,34,44.6,459.2
0,4,28,14,0,137.9,3.0
0,4,28,14,7,111.5,3.5
0,4,28,14,12,154.0,83.0
0,4,28,14,13,171.1,71.9
0,4,28,14,14,70.9,113.1
0,4,28,14,15,144.7,112.1
0,4,28,14,34,79.0,360.8
0,4,28,15,0,59.8,30.9
0,4,28,15,7,52.4,17.8
0,4,28,15,12,51.6,67.0
0,4,28,15,13,52.5,48.8
0,4,28,15,14,53.0,146.7
0,4,28,15,15,48.7,63.0
0,4,28,15,34,54.6,349.0
0,4,28,34,0,283.3,3.0
0,4,28,34,7,267.8,3.4
0,4,28,34,12,184.6,65.2
0,4,28,34,13,330.5,55.8
0,4,28,34,14,207.0,99.4
0,4,28,34,15,337.8,103.9
0,4,28,34,34,226.5,365.6
0,5,29,0,0,17.7,17.6
